category,initial_price,final_price,drop_pct,proc_type
компьютеры,7126736.77,6049465.42,15.12,44-FZ
компьютеры,5102294.78,4834897.93,5.24,223-FZ
компьютеры,9851771.49,8790922.82,10.77,44-FZ
компьютеры,292051.75,277410.25,5.01,223-FZ
компьютеры,4690036.22,4292888.02,8.47,223-FZ
компьютеры,685508.61,618498.0,9.78,44-FZ
компьютеры,9995962.59,9362685.37,6.34,223-FZ
компьютеры,8238693.81,7938368.82,3.65,223-FZ
компьютеры,1279508.02,1159771.12,9.36,44-FZ
компьютеры,6810686.64,6265615.62,8.0,223-FZ
компьютеры,1309496.07,1195710.64,8.69,223-FZ
компьютеры,7684782.92,7258441.0,5.55,44-FZ
компьютеры,4343204.32,3859214.46,11.14,44-FZ
компьютеры,5195478.27,4713265.12,9.28,44-FZ
компьютеры,1671631.09,1587053.47,5.06,223-FZ
компьютеры,9476406.87,8438667.21,10.95,223-FZ
компьютеры,8463959.05,7872761.7,6.98,223-FZ
компьютеры,1277947.84,1137685.33,10.98,223-FZ
компьютеры,6155849.93,5519527.95,10.34,223-FZ
компьютеры,1736870.21,1508102.49,13.17,44-FZ
компьютеры,8430024.14,8246042.13,2.18,223-FZ
компьютеры,839791.86,780229.69,7.09,44-FZ
компьютеры,6521765.88,6045080.25,7.31,223-FZ
компьютеры,4995439.46,4702156.1,5.87,44-FZ
компьютеры,6429815.67,6023111.08,6.33,223-FZ
компьютеры,2995415.7,2726212.17,8.99,223-FZ
компьютеры,6895477.31,6049837.95,12.26,44-FZ
компьютеры,2064109.45,1869431.58,9.43,223-FZ
компьютеры,3146447.52,2872262.02,8.71,44-FZ
компьютеры,9754480.06,9507528.7,2.53,223-FZ
компьютеры,7613830.0,6996113.31,8.11,44-FZ
компьютеры,4680731.49,4220996.04,9.82,44-FZ
компьютеры,4512472.24,4170817.18,7.57,223-FZ
компьютеры,8645713.59,7980127.68,7.7,223-FZ
компьютеры,2505254.7,2302461.61,8.09,223-FZ
компьютеры,9339502.81,8801255.88,5.76,223-FZ
компьютеры,1922645.99,1691647.1,12.01,223-FZ
компьютеры,5002634.29,4260738.54,14.83,223-FZ
компьютеры,4988781.62,4521693.47,9.36,223-FZ
компьютеры,9667865.71,8846050.52,8.5,223-FZ
компьютеры,5845940.8,5080078.51,13.1,44-FZ
компьютеры,2878911.36,2657665.02,7.69,223-FZ
компьютеры,8476308.48,8265226.73,2.49,44-FZ
компьютеры,7645651.94,6924181.86,9.44,223-FZ
компьютеры,481066.67,430974.64,10.41,223-FZ
компьютеры,5545632.58,5094419.72,8.14,223-FZ
компьютеры,3881897.79,3680428.34,5.19,44-FZ
компьютеры,1312774.01,1161134.95,11.55,44-FZ
компьютеры,3957220.02,3521396.78,11.01,44-FZ
компьютеры,7557002.77,7212972.08,4.55,223-FZ
компьютеры,6036555.62,5489251.09,9.07,44-FZ
компьютеры,1396252.64,1247330.12,10.67,44-FZ
компьютеры,8045539.58,7609350.03,5.42,223-FZ
компьютеры,3299819.5,2978921.0,9.72,44-FZ
компьютеры,1650145.4,1459001.81,11.58,223-FZ
компьютеры,5949434.82,5549071.6,6.73,223-FZ
компьютеры,7096135.87,6711878.45,5.42,223-FZ
компьютеры,3332458.75,2935896.6,11.9,223-FZ
компьютеры,9799583.37,9424805.87,3.82,44-FZ
компьютеры,5981188.87,5597470.34,6.42,44-FZ
компьютеры,9671694.84,8898494.49,7.99,223-FZ
компьютеры,7222359.12,6989330.01,3.23,44-FZ
компьютеры,1730005.26,1655316.57,4.32,223-FZ
компьютеры,1503323.81,1440514.94,4.18,223-FZ
компьютеры,344758.02,303977.28,11.83,44-FZ
компьютеры,4427154.5,4011759.0,9.38,44-FZ
компьютеры,1539769.64,1448169.88,5.95,223-FZ
компьютеры,8731992.56,8354707.9,4.32,223-FZ
компьютеры,7066579.06,6720071.9,4.9,44-FZ
компьютеры,5269007.2,4922345.11,6.58,223-FZ
компьютеры,9568154.36,9218488.8,3.65,223-FZ
компьютеры,6768409.71,6235970.82,7.87,223-FZ
компьютеры,6112463.5,5638894.88,7.75,223-FZ
компьютеры,2271924.37,2068141.64,8.97,223-FZ
компьютеры,7718607.46,7270814.71,5.8,223-FZ
компьютеры,3190896.23,3098864.43,2.88,223-FZ
компьютеры,5618061.27,4994229.16,11.1,223-FZ
компьютеры,1245084.83,1180237.78,5.21,223-FZ
компьютеры,8960731.8,8515481.45,4.97,223-FZ
компьютеры,2925812.94,2566980.52,12.26,44-FZ
компьютеры,9554477.77,8351651.93,12.59,223-FZ
компьютеры,7480964.84,6730742.7,10.03,223-FZ
компьютеры,2044618.03,2024767.72,0.97,44-FZ
компьютеры,1398611.36,1322565.26,5.44,223-FZ
продукты питания,734949.53,689250.18,6.22,44-FZ
продукты питания,166948.41,158990.65,4.77,44-FZ
продукты питания,997577.93,972914.99,2.47,223-FZ
продукты питания,25492.52,22805.84,10.54,44-FZ
продукты питания,1226653.28,1059185.4,13.65,44-FZ
продукты питания,1955110.69,1879081.67,3.89,223-FZ
продукты питания,970291.43,943033.55,2.81,223-FZ
продукты питания,1960373.2,1905483.83,2.8,44-FZ
продукты питания,1610105.31,1500372.41,6.82,44-FZ
продукты питания,1259476.1,1246217.93,1.05,44-FZ
продукты питания,2802428.61,2422463.93,13.56,44-FZ
продукты питания,567071.78,530188.45,6.5,223-FZ
продукты питания,2631462.07,2412627.82,8.32,223-FZ
продукты питания,2786079.99,2556891.93,8.23,44-FZ
продукты питания,860839.34,790052.54,8.22,223-FZ
продукты питания,2668887.29,2524231.75,5.42,223-FZ
продукты питания,2554668.62,2399448.33,6.08,44-FZ
продукты питания,998745.45,914931.82,8.39,44-FZ
продукты питания,1948373.16,1840615.17,5.53,223-FZ
продукты питания,2374395.32,2249664.54,5.25,223-FZ
продукты питания,534729.79,470791.66,11.96,44-FZ
продукты питания,1550689.17,1518409.83,2.08,223-FZ
продукты питания,1208491.41,1027139.26,15.01,44-FZ
продукты питания,977568.99,890071.67,8.95,223-FZ
продукты питания,30422.06,28388.29,6.69,44-FZ
продукты питания,2862564.12,2658568.73,7.13,223-FZ
продукты питания,1751557.65,1679163.22,4.13,223-FZ
продукты питания,2081378.09,1979867.65,4.88,223-FZ
продукты питания,2006680.48,1880824.66,6.27,44-FZ
продукты питания,2073968.23,1952283.29,5.87,223-FZ
продукты питания,1108956.27,1036199.92,6.56,223-FZ
продукты питания,468024.84,417539.55,10.79,223-FZ
продукты питания,1253378.39,1211475.45,3.34,223-FZ
продукты питания,2287960.26,2128499.14,6.97,44-FZ
продукты питания,1581264.9,1499018.73,5.2,44-FZ
продукты питания,194656.56,180058.6,7.5,44-FZ
продукты питания,1722378.01,1557467.13,9.57,44-FZ
продукты питания,357557.67,332120.57,7.11,223-FZ
продукты питания,2153584.72,2119269.97,1.59,44-FZ
продукты питания,2427989.33,2284365.96,5.92,223-FZ
продукты питания,404513.58,391295.75,3.27,223-FZ
продукты питания,2021575.46,1880651.42,6.97,223-FZ
продукты питания,2172607.44,2117629.02,2.53,223-FZ
продукты питания,1739150.68,1541589.23,11.36,44-FZ
продукты питания,1276855.18,1189372.39,6.85,44-FZ
продукты питания,2804402.57,2680006.3,4.44,44-FZ
продукты питания,2958550.37,2793763.16,5.57,44-FZ
продукты питания,2309226.47,2114538.43,8.43,44-FZ
продукты питания,1129638.15,1046298.44,7.38,223-FZ
продукты питания,1133180.15,1086103.4,4.15,223-FZ
продукты питания,1964066.95,1828237.32,6.92,44-FZ
продукты питания,1591239.19,1485007.34,6.68,223-FZ
продукты питания,2506116.62,2297540.43,8.32,44-FZ
продукты питания,2023764.57,2013645.75,0.5,223-FZ
продукты питания,1600481.49,1499580.48,6.3,223-FZ
продукты питания,473812.91,454000.09,4.18,223-FZ
продукты питания,2812856.98,2594282.21,7.77,44-FZ
продукты питания,1848620.39,1763861.55,4.58,223-FZ
продукты питания,729592.22,644426.35,11.67,44-FZ
продукты питания,1797376.84,1675930.67,6.76,223-FZ
продукты питания,741755.11,659408.1,11.1,44-FZ
продукты питания,2265613.27,2064313.46,8.89,44-FZ
продукты питания,429005.37,385291.72,10.19,44-FZ
продукты питания,1736649.7,1640487.76,5.54,223-FZ
продукты питания,718343.06,646782.39,9.96,223-FZ
продукты питания,1246545.02,1223278.7,1.87,44-FZ
продукты питания,192263.33,173617.88,9.7,223-FZ
продукты питания,1881719.48,1768110.17,6.04,44-FZ
продукты питания,1671993.49,1547485.98,7.45,223-FZ
продукты питания,2359555.74,2214200.25,6.16,223-FZ
продукты питания,2091962.14,2005914.19,4.11,223-FZ
продукты питания,2265704.13,2053165.48,9.38,44-FZ
продукты питания,730494.89,684914.36,6.24,223-FZ
продукты питания,2419270.72,2084162.29,13.85,44-FZ
продукты питания,1691533.99,1492752.18,11.75,44-FZ
продукты питания,1171372.96,1086681.29,7.23,44-FZ
продукты питания,617976.83,601097.29,2.73,223-FZ
продукты питания,286467.35,281256.93,1.82,223-FZ
продукты питания,164094.52,155775.47,5.07,44-FZ
продукты питания,2622125.17,2337583.54,10.85,44-FZ
продукты питания,2415905.35,2314805.71,4.18,44-FZ
продукты питания,1443388.68,1361703.67,5.66,44-FZ
продукты питания,916532.2,854039.31,6.82,223-FZ
продукты питания,2886611.89,2688015.84,6.88,44-FZ
продукты питания,2243168.89,2059655.37,8.18,44-FZ
продукты питания,1195929.86,1179783.63,1.35,44-FZ
продукты питания,1660717.08,1520075.03,8.47,44-FZ
продукты питания,932182.63,898897.11,3.57,223-FZ
продукты питания,1543321.45,1471661.28,4.64,223-FZ
продукты питания,2287270.62,2158809.06,5.62,223-FZ
продукты питания,2743848.19,2631159.89,4.11,223-FZ
продукты питания,2226344.61,1998115.74,10.25,44-FZ
продукты питания,789714.59,697950.27,11.62,44-FZ
продукты питания,892624.94,852466.75,4.5,223-FZ
продукты питания,996297.21,957801.68,3.86,44-FZ
продукты питания,1656421.17,1518534.77,8.32,223-FZ
продукты питания,779407.01,717211.68,7.98,223-FZ
продукты питания,1387878.71,1378563.41,0.67,223-FZ
продукты питания,516104.48,489529.33,5.15,223-FZ
продукты питания,1576593.8,1504269.74,4.59,44-FZ
продукты питания,2836112.45,2680330.73,5.49,44-FZ
продукты питания,421099.68,410611.44,2.49,223-FZ
продукты питания,213224.15,193548.1,9.23,44-FZ
продукты питания,1125870.07,1049319.32,6.8,223-FZ
продукты питания,1981260.18,1819272.8,8.18,223-FZ
продукты питания,45434.39,42241.93,7.03,223-FZ
продукты питания,1611856.93,1530728.13,5.03,223-FZ
продукты питания,2420441.42,2226446.52,8.01,223-FZ
продукты питания,329979.12,298957.78,9.4,44-FZ
продукты питания,1863144.72,1696036.96,8.97,44-FZ
продукты питания,2447491.03,2316046.87,5.37,223-FZ
продукты питания,2878300.4,2656689.52,7.7,223-FZ
продукты питания,1699356.53,1578705.51,7.1,223-FZ
продукты питания,1964669.8,1810082.71,7.87,44-FZ
продукты питания,289566.51,274398.97,5.24,44-FZ
продукты питания,1913876.75,1710664.83,10.62,44-FZ
продукты питания,257231.51,230392.16,10.43,44-FZ
продукты питания,1701911.32,1649081.42,3.1,223-FZ
продукты питания,2685425.72,2419729.23,9.89,44-FZ
продукты питания,820574.21,780678.67,4.86,223-FZ
продукты питания,2056441.94,1906571.96,7.29,44-FZ
продукты питания,546269.96,482430.84,11.69,44-FZ
продукты питания,56817.7,52787.06,7.09,223-FZ
продукты питания,2787336.07,2599756.76,6.73,223-FZ
продукты питания,495726.25,466783.93,5.84,223-FZ
продукты питания,2034334.55,1839506.44,9.58,223-FZ
продукты питания,1157700.18,1095636.68,5.36,223-FZ
продукты питания,1507370.63,1466568.83,2.71,44-FZ
продукты питания,170552.33,167315.22,1.9,223-FZ
продукты питания,1819454.54,1689460.98,7.14,223-FZ
продукты питания,2907072.38,2784244.42,4.23,223-FZ
продукты питания,1476904.33,1355184.19,8.24,223-FZ
продукты питания,1663582.8,1586300.43,4.65,223-FZ
продукты питания,266225.41,248789.37,6.55,223-FZ
продукты питания,2396184.97,2266781.6,5.4,223-FZ
продукты питания,1146199.98,1068351.07,6.79,44-FZ
продукты питания,2221569.31,2056713.71,7.42,44-FZ
продукты питания,2829451.08,2566286.26,9.3,44-FZ
продукты питания,1086153.32,1026835.29,5.46,223-FZ
продукты питания,1298628.75,1174125.83,9.59,44-FZ
продукты питания,318845.85,293793.16,7.86,223-FZ
продукты питания,2592517.35,2410394.09,7.02,223-FZ
продукты питания,882623.58,820498.32,7.04,44-FZ
продукты питания,1720161.69,1568479.54,8.82,44-FZ
продукты питания,2059094.82,1870678.93,9.15,44-FZ
продукты питания,1484440.59,1379727.74,7.05,223-FZ
продукты питания,509950.13,471251.48,7.59,44-FZ
продукты питания,1089763.49,975350.04,10.5,44-FZ
продукты питания,2165489.36,2082182.97,3.85,44-FZ
продукты питания,329847.38,311122.97,5.68,223-FZ
продукты питания,30234.43,29362.3,2.88,223-FZ
продукты питания,2414188.62,2219676.39,8.06,223-FZ
продукты питания,1326266.54,1299019.86,2.05,223-FZ
продукты питания,908301.5,814205.35,10.36,44-FZ
продукты питания,1442239.13,1307709.15,9.33,44-FZ
продукты питания,881429.97,815309.57,7.5,223-FZ
продукты питания,2903611.63,2730203.16,5.97,223-FZ
продукты питания,2451318.6,2358842.34,3.77,223-FZ
продукты питания,1101396.46,1025660.95,6.88,223-FZ
продукты питания,2048320.77,1901440.46,7.17,44-FZ
продукты питания,2859483.79,2761499.99,3.43,44-FZ
продукты питания,2395079.71,2242099.31,6.39,223-FZ
продукты питания,2458707.05,2240600.21,8.87,44-FZ
продукты питания,426145.58,411086.61,3.53,223-FZ
продукты питания,733643.29,705816.45,3.79,223-FZ
продукты питания,231155.76,224672.4,2.8,223-FZ
продукты питания,1750909.62,1734290.5,0.95,223-FZ
продукты питания,1635499.16,1560596.43,4.58,223-FZ
продукты питания,2107886.52,1967175.8,6.68,223-FZ
